#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	stats
#open	2017-01-06-19-03-38
#fields	ts	peer	mem	pkts_proc	bytes_recv	pkts_dropped	pkts_link	pkt_lag	events_proc	events_queued	active_tcp_conns	active_udp_conns	active_icmp_conns	tcp_conns	udp_conns	icmp_conns	timers	active_timers	files	active_files	dns_requests	active_dns_requests	reassem_tcp_size	reassem_file_size	reassem_frag_size	reassem_unknown_size
#types	time	string	count	count	count	count	count	interval	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count
1258574313.914427	bro	61	1597	1147865	-	-	-	1526	1524	0	0	0	22	16	0	506	34	8	0	0	0	0	0	0	0
1258574643.914422	bro	61	129	18807	-	-	-	319	324	0	0	0	5	12	0	395	31	3	0	0	0	0	0	0	0
1258574943.914430	bro	61	57	9083	-	-	-	116	114	0	0	0	4	4	0	351	30	0	0	0	0	0	0	0	0
1258575260.491848	bro	61	86	13103	-	-	-	219	217	1	0	0	4	8	0	364	33	1	0	0	0	0	0	0	0
1258575573.914398	bro	61	80	12538	-	-	-	138	137	0	1	0	2	9	0	357	34	0	0	0	0	0	0	0	0
1258575873.914422	bro	61	109	25296	-	-	-	218	222	1	0	0	5	6	0	336	31	2	0	0	0	1064	0	0	0
1258576203.914422	bro	61	54	5929	-	-	-	110	110	0	1	0	0	7	0	318	30	0	0	0	0	0	0	0	0
1258576516.651225	bro	61	95	20130	-	-	-	232	230	0	2	0	7	8	0	425	34	2	0	0	0	0	0	0	0
1258576833.914435	bro	61	92	16284	-	-	-	192	191	0	0	0	6	7	0	415	32	0	0	0	0	0	0	0	0
1258577163.914406	bro	61	109	26535	-	-	-	247	245	1	0	0	5	3	0	358	34	1	0	0	0	0	0	0	0
1258577465.808456	bro	61	57	6412	-	-	-	110	119	0	2	0	0	10	0	368	32	0	0	0	0	0	0	0	0
1258577769.155861	bro	63	1781	1357045	-	-	-	2802	2795	0	1	0	115	8	0	548	34	1	0	0	0	0	0	0	0
1258578093.914422	bro	63	3305	3088897	-	-	-	3769	3773	1	2	0	48	55	0	725	34	2	0	0	0	904	0	0	0
1258578401.588494	bro	65	3398	2958641	-	-	-	5300	5294	1	1	0	74	196	0	1047	37	0	0	0	0	488	0	0	0
1258578714.960964	bro	65	168	44930	-	-	-	372	379	1	1	0	20	8	0	514	35	1	0	0	0	0	0	0	0
1258579023.914407	bro	65	420	205793	-	-	-	874	868	0	2	0	29	15	0	615	43	9	0	0	0	0	0	0	0
1258579332.405445	bro	66	520	174392	-	-	-	1480	1479	0	0	0	19	258	0	781	33	6	0	0	0	0	0	0	0
1258579653.914419	bro	66	100	12897	-	-	-	201	206	0	1	0	4	9	0	356	30	0	0	0	0	0	0	0	0
1258579953.914437	bro	66	22	2435	-	-	-	34	32	0	0	0	0	2	0	311	31	0	0	0	0	0	0	0	0
1258580283.914399	bro	66	457	159905	-	-	-	1277	1278	0	2	0	5	138	0	674	33	1	0	0	0	0	0	0	0
1258580583.914410	bro	66	116	35332	-	-	-	303	300	0	0	0	8	5	0	350	34	1	0	0	0	0	0	0	0
1258580883.914656	bro	66	447	153042	-	-	-	1178	1181	0	31	0	4	133	0	584	92	0	0	0	0	0	0	0	0
1258581183.914657	bro	66	66	7098	-	-	-	155	155	0	0	0	2	8	0	327	30	0	0	0	0	0	0	0	0
1258581483.914659	bro	66	902	773417	-	-	-	851	848	0	1	0	14	3	0	395	41	7	0	0	0	0	0	0	0
1258581783.914779	bro	66	531	189840	-	-	-	1395	1395	5	23	0	13	133	0	629	89	0	0	0	0	3968	0	0	0
1258582083.914781	bro	66	3043	2150258	-	-	-	4314	4314	1	0	0	96	71	0	1053	35	7	0	0	0	840	0	0	0
1258582395.404883	bro	66	971	632857	-	-	-	1136	1144	0	1	0	29	10	0	574	33	5	0	0	0	0	0	0	0
1258582713.914641	bro	67	5540	4395823	-	-	-	4465	4457	1	1	0	23	139	0	896	36	2	0	0	0	1688	0	0	0
1258583013.914680	bro	67	34	3303	-	-	-	44	45	0	0	0	2	1	0	294	32	0	0	0	0	0	0	0	0
1258583343.914752	bro	67	95	17864	-	-	-	171	170	0	0	0	1	8	0	352	34	0	0	0	0	0	0	0	0
1258583673.914712	bro	67	407	153212	-	-	-	1043	1046	0	1	0	3	111	0	564	32	0	0	0	0	0	0	0	0
1258584003.914707	bro	67	157	42648	-	-	-	347	345	0	1	0	7	9	0	400	34	1	0	0	0	0	0	0	0
1258584322.735559	bro	67	81	25372	-	-	-	206	206	0	1	0	5	3	0	379	33	1	0	0	0	0	0	0	0
1258584633.914596	bro	67	542	200316	-	-	-	1493	1492	0	1	0	12	139	0	708	40	5	0	0	0	0	0	0	0
1258584933.914732	bro	67	49	5545	-	-	-	95	98	0	0	0	3	3	0	320	30	1	0	0	0	0	0	0	0
1258585263.914393	bro	67	28	3121	-	-	-	40	41	0	0	0	0	3	0	336	29	0	0	0	0	0	0	0	0
1258585593.914403	bro	68	434	154371	-	-	-	1161	1158	0	0	0	4	123	0	618	33	0	0	0	0	0	0	0	0
1258585923.914410	bro	68	88	12277	-	-	-	173	175	0	0	0	6	3	0	357	31	1	0	0	0	0	0	0	0
1258586241.832725	bro	68	182	30799	-	-	-	454	455	1	1	0	19	14	0	474	36	7	0	0	0	0	0	0	0
1258586553.914401	bro	68	478	165398	-	-	-	1339	1334	0	0	0	17	129	0	682	34	5	0	0	0	0	0	0	0
1258586853.914423	bro	68	45	4980	-	-	-	88	94	0	1	0	0	6	0	286	29	0	0	0	0	0	0	0	0
1258587153.914424	bro	68	32	3395	-	-	-	59	56	0	0	0	0	3	0	289	31	0	0	0	0	0	0	0	0
1258587453.914474	bro	68	593	314889	-	-	-	1282	1282	0	1	0	12	108	0	642	34	0	0	0	0	0	0	0	0
1258587756.292551	bro	68	190	62346	-	-	-	526	526	0	0	0	7	11	0	375	32	2	0	0	0	0	0	0	0
1258588072.264685	bro	68	42	3821	-	-	-	56	58	0	1	0	4	4	0	382	36	0	0	0	0	0	0	0	0
1258588383.914407	bro	69	446	159606	-	-	-	1188	1187	0	0	0	4	130	0	577	31	0	0	0	0	0	0	0	0
1258588683.914442	bro	69	271	80234	-	-	-	801	799	0	1	0	38	14	0	574	36	6	0	0	0	0	0	0	0
1258588985.464350	bro	69	292	70213	-	-	-	602	604	2	6	0	8	35	2	575	41	0	0	0	0	752	0	0	0
1258589287.188011	bro	69	480	163669	-	-	-	1136	1136	1	2	0	38	21	0	687	46	9	0	0	0	1688	0	0	0
1258589587.281048	bro	69	908	723375	-	-	-	758	758	2	0	0	11	11	0	459	35	2	0	0	0	0	0	0	0
1258589913.914420	bro	69	24005	21792290	-	-	-	16166	16166	0	0	0	50	36	9	840	30	6	0	0	0	0	0	0	0
1258590243.252572	bro	69	36	6551	-	-	-	56	56	0	0	0	0	4	1	315	30	0	0	0	0	0	0	0	0
1258590543.914401	bro	69	22	2193	-	-	-	41	40	0	0	0	0	1	0	260	31	0	0	0	0	0	0	0	0
1258590843.914413	bro	69	20	1930	-	-	-	28	29	0	0	0	0	0	0	258	30	0	0	0	0	0	0	0	0
1258591173.914425	bro	69	26	2917	-	-	-	36	35	0	1	0	0	1	0	286	32	0	0	0	0	0	0	0	0
1258591503.914423	bro	69	30	3711	-	-	-	44	41	0	0	0	0	2	0	338	34	0	0	0	0	0	0	0	0
1258591804.621816	bro	69	153	14981	-	-	-	367	368	0	0	2	0	21	3	354	34	0	0	0	0	0	0	0	0
1258592111.121684	bro	69	73	7337	-	-	-	138	148	0	4	3	0	12	3	332	38	0	0	0	0	0	0	0	0
1258592411.428951	bro	69	2996	3201659	-	-	-	2882	2876	1	4	0	9	36	0	564	40	1	0	0	0	472	0	0	0
1258592733.914397	bro	69	3985	3433939	-	-	-	4973	4970	1	1	0	43	24	0	820	36	0	0	0	0	0	0	0	0
1258593033.914414	bro	69	64514	79682213	-	-	-	56652	56652	2	1	0	58	27	0	815	44	4	0	0	0	0	0	0	0
1258593337.621844	bro	69	581	366149	-	-	-	907	906	0	7	0	17	40	0	540	42	0	0	0	0	0	0	0	0
1258593663.914393	bro	69	517	307120	-	-	-	995	998	2	0	0	32	23	0	702	34	10	0	0	0	296	0	0	0
1258593963.914407	bro	69	908	776600	-	-	-	1004	1002	0	5	0	21	21	0	527	40	6	0	0	0	0	0	0	0
1258594263.914411	bro	69	26999	24766515	-	-	-	20301	20299	5	0	0	94	35	0	1301	44	0	0	0	0	4952	0	0	0
1258594563.914413	bro	69	26436	24367447	-	-	-	16798	16802	2	1	0	5	3	0	949	35	0	0	0	0	0	0	0	0
1258594864.013374	bro	69	28918	26283595	-	-	-	18106	18103	1	2	0	4	6	0	842	39	0	0	0	0	0	0	0	0
1258595164.052282	bro	69	28012	27086980	-	-	-	18930	18932	2	1	0	6	23	0	871	36	0	0	0	0	0	0	0	0
1258595464.176655	bro	69	30234	29631534	-	-	-	20774	20773	1	1	0	11	12	0	865	35	5	0	0	0	0	0	0	0
1258595764.190115	bro	71	130576	145431519	-	-	-	104063	104066	2	1	0	177	15	0	1533	35	0	0	0	0	0	0	0	0
1258596080.307363	bro	71	19697	18727095	-	-	-	13228	13222	1	1	0	12	8	0	766	37	7	0	0	0	0	0	0	0
1258596393.914415	bro	71	18771	20196789	-	-	-	16403	16407	0	1	0	119	7	0	829	33	0	0	0	0	0	0	0	0
1258596712.798012	bro	71	427	81684	-	-	-	1128	1134	0	2	0	59	11	0	536	46	14	0	0	0	0	0	0	0
1258597021.112692	bro	71	6203	6596404	-	-	-	5819	5812	0	0	0	53	9	0	607	31	0	0	0	0	0	0	0	0
1258597323.914397	bro	71	35	3911	-	-	-	63	64	0	0	0	0	4	0	288	31	0	0	0	0	0	0	0	0
1258597653.914398	bro	71	69	8978	-	-	-	134	135	0	1	0	2	12	0	386	32	0	0	0	0	0	0	0	0
1258597953.914422	bro	71	32	3395	-	-	-	59	56	0	1	0	0	3	0	289	34	0	0	0	0	0	0	0	0
1258598257.650038	bro	71	71	9389	-	-	-	164	166	1	2	0	3	8	0	281	36	0	0	0	0	0	0	0	0
1258598583.914405	bro	71	35	3781	-	-	-	67	67	0	1	0	1	4	0	341	32	0	0	0	0	0	0	0	0
1258598883.914428	bro	71	270	43107	-	-	-	887	887	0	1	0	30	13	0	518	32	24	0	0	0	0	0	0	0
1258599213.914395	bro	71	278	42448	-	-	-	928	930	0	0	0	31	7	0	520	29	29	0	0	0	0	0	0	0
1258599513.914399	bro	71	54	6599	-	-	-	88	86	0	0	0	2	8	0	376	31	0	0	0	0	0	0	0	0
1258599843.914406	bro	71	46	5053	-	-	-	83	86	0	0	0	0	6	0	365	29	0	0	0	0	0	0	0	0
1258600173.914384	bro	71	67	11136	-	-	-	139	136	0	0	0	2	8	0	356	31	0	0	0	0	0	0	0	0
1258600473.914402	bro	71	48	5852	-	-	-	89	90	0	0	0	0	6	0	341	30	0	0	0	0	0	0	0	0
1258600799.038177	bro	71	1020	798556	-	-	-	1267	1271	0	2	0	31	15	0	655	33	16	0	0	0	0	0	0	0
1258601103.914408	bro	71	71	11553	-	-	-	144	141	0	1	0	1	8	0	327	30	0	0	0	0	0	0	0	0
1258601403.914423	bro	71	30	3265	-	-	-	50	48	0	0	0	2	4	0	320	31	0	0	0	0	0	0	0	0
1258601725.508415	bro	71	34	3609	-	-	-	57	62	0	1	0	0	4	0	288	32	0	0	0	0	0	0	0	0
1258602033.914407	bro	71	49	6414	-	-	-	104	96	0	0	0	0	8	0	351	34	0	0	0	0	0	0	0	0
1258602363.914395	bro	71	39	4827	-	-	-	62	65	0	0	0	0	4	0	310	31	0	0	0	0	0	0	0	0
1258602663.914405	bro	71	44	4860	-	-	-	80	81	0	1	0	0	5	0	316	31	0	0	0	0	0	0	0	0
1258602963.914406	bro	71	130	21678	-	-	-	322	323	0	2	0	12	7	0	393	40	7	0	0	0	0	0	0	0
1258603263.914418	bro	71	43	4613	-	-	-	83	81	0	1	0	0	4	0	291	32	0	0	0	0	0	0	0	0
1258603563.914418	bro	71	25	2931	-	-	-	49	46	0	0	0	0	2	0	266	34	0	0	0	0	0	0	0	0
1258603863.914443	bro	71	37	4458	-	-	-	58	61	0	0	0	0	4	0	311	31	0	0	0	0	0	0	0	0
1258604193.914388	bro	71	60	7199	-	-	-	112	114	0	0	0	2	9	0	351	30	0	0	0	0	0	0	0	0
1258604493.914422	bro	71	70	13089	-	-	-	167	164	0	0	0	6	7	0	367	32	2	0	0	0	0	0	0	0
1258604812.940861	bro	71	61	8098	-	-	-	121	119	0	1	0	0	10	0	402	35	0	0	0	0	0	0	0	0
1258605123.914397	bro	71	34	3588	-	-	-	57	59	0	0	0	0	3	0	310	32	0	0	0	0	0	0	0	0
1258605423.914439	bro	71	45	5452	-	-	-	84	82	0	5	0	0	6	0	346	40	0	0	0	0	0	0	0	0
1258605753.914401	bro	71	27	3167	-	-	-	41	42	0	1	0	0	2	0	310	34	0	0	0	0	0	0	0	0
1258606053.914406	bro	71	40	4357	-	-	-	71	73	0	0	0	2	4	0	267	31	0	0	0	0	0	0	0	0
1258606353.914408	bro	71	50	6266	-	-	-	86	87	0	2	0	0	7	0	368	32	0	0	0	0	0	0	0	0
1258606683.914399	bro	71	41	4697	-	-	-	72	68	0	0	0	0	4	0	296	34	0	0	0	0	0	0	0	0
1258607013.914412	bro	71	46	5053	-	-	-	80	83	0	1	0	0	5	0	314	32	0	0	0	0	0	0	0	0
1258607319.034050	bro	71	42	5168	-	-	-	80	76	0	0	0	0	5	0	269	34	0	0	0	0	0	0	0	0
1258607643.914395	bro	71	67	7277	-	-	-	118	121	0	0	0	2	8	0	325	33	0	0	0	0	0	0	0	0
1258607948.127237	bro	71	956	773111	-	-	-	1182	1185	0	2	0	30	10	0	564	39	15	0	0	0	0	0	0	0
1258608248.331702	bro	71	52	6856	-	-	-	103	99	0	3	0	0	7	0	317	37	0	0	0	0	0	0	0	0
1258608573.914425	bro	71	207	105469	-	-	-	378	381	1	0	0	9	10	0	438	33	1	0	0	0	1688	0	0	0
1258608903.914433	bro	71	34	3588	-	-	-	58	59	0	0	0	0	3	0	318	29	0	0	0	0	0	0	0	0
1258609233.914405	bro	71	49	6010	-	-	-	94	92	0	0	0	0	7	0	321	31	0	0	0	0	0	0	0	0
1258609533.914407	bro	71	53	5703	-	-	-	84	85	0	0	0	2	5	0	318	30	0	0	0	0	0	0	0	0
1258609833.914407	bro	71	43	4613	-	-	-	79	80	0	0	0	0	4	0	315	29	0	0	0	0	0	0	0	0
1258610163.058606	bro	71	46	5952	-	-	-	70	68	0	1	0	0	7	0	344	32	0	0	0	0	0	0	0	0
1258610463.914394	bro	71	117	19623	-	-	-	316	313	0	2	0	9	6	0	362	36	7	0	0	0	0	0	0	0
1258610793.914406	bro	71	44	5652	-	-	-	78	82	0	1	0	0	7	0	366	33	0	0	0	0	0	0	0	0
1258611104.923089	bro	71	36	4009	-	-	-	64	61	0	1	0	0	3	0	289	33	0	0	0	0	0	0	0	0
1258611423.914401	bro	71	50	5924	-	-	-	96	96	0	0	0	0	7	0	345	33	0	0	0	0	0	0	0	0
1258611753.914411	bro	71	52	6705	-	-	-	83	86	0	1	0	0	7	0	342	32	0	0	0	0	0	0	0	0
1258612083.914402	bro	71	49	5667	-	-	-	106	103	0	0	0	0	8	0	299	34	0	0	0	0	0	0	0	0
1258612383.914421	bro	71	32	3395	-	-	-	53	55	0	0	0	0	3	0	283	31	0	0	0	0	0	0	0	0
1258612713.914402	bro	71	50	5869	-	-	-	91	93	0	0	0	0	7	0	294	30	0	0	0	0	0	0	0	0
1258613013.914411	bro	71	33	4523	-	-	-	55	55	0	0	0	0	4	0	313	29	0	0	0	0	0	0	0	0
1258613318.006901	bro	71	33	3491	-	-	-	58	59	0	2	0	0	4	0	291	35	0	0	0	0	0	0	0	0
1258613643.914423	bro	71	55	6967	-	-	-	90	90	0	1	0	0	8	0	365	30	0	0	0	0	0	0	0	0
1258613973.914400	bro	71	64	8249	-	-	-	144	141	0	0	0	4	4	0	358	31	2	0	0	0	0	0	0	0
1258614273.914422	bro	71	51	5474	-	-	-	95	97	0	0	0	2	7	0	372	29	0	0	0	0	0	0	0	0
1258614603.914437	bro	71	39	4651	-	-	-	69	66	0	0	0	0	5	0	368	32	0	0	0	0	0	0	0	0
1258614904.598547	bro	71	78	10999	-	-	-	165	162	3	1	0	4	8	0	361	43	2	0	0	0	1184	0	0	0
1258615233.914387	bro	71	967	786655	-	-	-	1023	1030	0	1	0	17	8	0	489	30	12	0	0	0	0	0	0	0
1258615533.914417	bro	71	49	6525	-	-	-	92	89	0	1	0	0	7	0	321	32	0	0	0	0	0	0	0	0
1258615863.914404	bro	71	42	4449	-	-	-	78	75	0	0	0	2	5	0	375	34	0	0	0	0	0	0	0	0
1258616163.914414	bro	71	36	4211	-	-	-	61	62	0	0	0	0	4	0	263	33	0	0	0	0	0	0	0	0
1258616463.914419	bro	71	54	7070	-	-	-	99	99	0	2	0	0	9	0	347	35	0	0	0	0	0	0	0	0
1258616786.584550	bro	71	33	3513	-	-	-	59	59	0	1	0	0	3	0	288	34	0	0	0	0	0	0	0	0
1258617093.914433	bro	71	56	6816	-	-	-	95	99	0	2	0	0	8	0	292	32	0	0	0	0	0	0	0	0
1258617423.914393	bro	71	121	23443	-	-	-	322	317	0	1	0	11	6	0	414	42	7	0	0	0	0	0	0	0
1258617723.914441	bro	71	38	4009	-	-	-	66	69	0	3	0	0	5	0	263	35	0	0	0	0	0	0	0	0
1258618053.914446	bro	71	34	4284	-	-	-	57	56	0	0	0	0	4	0	340	32	0	0	0	0	0	0	0	0
1258618383.914409	bro	71	55	7054	-	-	-	125	124	0	0	0	2	5	0	348	33	0	0	0	0	0	0	0	0
1258618713.914388	bro	71	58	6793	-	-	-	111	114	0	0	0	0	9	0	370	30	0	0	0	0	0	0	0	0
1258619013.914395	bro	71	70	9305	-	-	-	148	148	0	1	0	3	8	0	358	31	0	0	0	0	0	0	0	0
1258619313.914401	bro	71	61	9926	-	-	-	126	126	0	1	0	2	8	0	376	31	0	0	0	0	0	0	0	0
1258619613.914430	bro	71	33	3266	-	-	-	57	57	1	0	0	1	2	0	291	32	0	0	0	0	0	0	0	0
1258619913.914430	bro	71	48	5676	-	-	-	95	91	0	1	0	0	7	0	385	35	0	0	0	0	0	0	0	0
1258620213.914439	bro	71	31	4027	-	-	-	46	51	0	0	0	0	4	0	309	29	0	0	0	0	0	0	0	0
1258620543.914404	bro	71	34	3588	-	-	-	60	57	0	0	0	0	3	0	314	32	0	0	0	0	0	0	0	0
1258620873.914422	bro	71	57	7181	-	-	-	97	96	0	0	0	0	9	0	424	34	0	0	0	0	0	0	0	0
1258621203.914414	bro	71	37	3963	-	-	-	61	65	0	0	0	0	4	0	310	29	0	0	0	0	0	0	0	0
1258621503.914427	bro	71	46	5570	-	-	-	89	87	0	1	0	0	7	0	294	32	0	0	0	0	0	0	0	0
1258621833.914426	bro	71	50	5775	-	-	-	85	83	0	1	0	1	6	0	323	35	0	0	0	0	0	0	0	0
1258622139.956085	bro	71	145	29541	-	-	-	363	364	0	2	0	12	9	0	396	41	7	0	0	0	0	0	0	0
1258622440.379738	bro	71	165	27877	-	-	-	435	437	0	3	0	15	11	0	458	36	7	0	0	0	0	0	0	0
1258622763.914394	bro	71	41	4934	-	-	-	94	91	0	1	0	0	6	0	320	35	0	0	0	0	0	0	0	0
1258623063.914409	bro	71	43	4991	-	-	-	82	86	0	0	0	1	3	0	289	29	1	0	0	0	0	0	0	0
1258623363.914416	bro	71	37	4458	-	-	-	67	64	0	0	0	0	5	0	343	32	0	0	0	0	0	0	0	0
1258623693.914415	bro	71	51	6292	-	-	-	96	94	0	0	0	0	7	0	320	34	0	0	0	0	0	0	0	0
1258624023.914407	bro	71	44	4281	-	-	-	72	73	0	0	0	1	4	0	341	33	0	0	0	0	0	0	0	0
1258624337.890460	bro	71	56	7106	-	-	-	94	94	0	1	0	0	9	0	372	34	0	0	0	0	0	0	0	0
1258624653.914401	bro	71	116	20833	-	-	-	301	305	0	2	0	9	5	0	400	37	7	0	0	0	0	0	0	0
1258624953.914406	bro	71	31	3148	-	-	-	59	56	0	1	0	0	2	0	290	33	0	0	0	0	0	0	0	0
1258625253.914416	bro	71	36	4599	-	-	-	66	65	0	0	0	0	6	0	317	33	0	0	0	0	0	0	0	0
1258625553.914431	bro	71	37	4634	-	-	-	65	65	0	0	0	0	4	0	289	33	0	0	0	0	0	0	0	0
1258625870.578474	bro	71	53	6171	-	-	-	104	103	0	0	0	0	7	0	321	33	0	0	0	0	0	0	0	0
1258626183.914394	bro	71	52	6899	-	-	-	85	88	0	1	0	0	8	0	342	32	0	0	0	0	0	0	0	0
1258626483.914402	bro	71	46	5216	-	-	-	98	96	0	0	0	0	6	0	295	33	0	0	0	0	0	0	0	0
1258626783.914402	bro	71	25	2993	-	-	-	31	33	0	2	0	0	2	0	258	33	0	0	0	0	0	0	0	0
1258627084.540367	bro	71	39	4105	-	-	-	70	74	0	2	0	0	5	0	289	32	0	0	0	0	0	0	0	0
1258627413.914410	bro	71	44	5582	-	-	-	86	79	0	0	0	0	5	0	320	34	0	0	0	0	0	0	0	0
1258627725.313720	bro	71	33	3459	-	-	-	57	57	0	0	0	0	3	0	287	33	0	0	0	0	0	0	0	0
1258628043.914386	bro	71	56	7117	-	-	-	91	94	0	0	0	0	8	0	317	31	0	0	0	0	0	0	0	0
1258628343.914433	bro	71	36	3888	-	-	-	61	62	0	0	0	0	4	0	312	30	0	0	0	0	0	0	0	0
1258628673.914407	bro	71	49	6010	-	-	-	91	92	0	0	0	0	7	0	345	31	0	0	0	0	0	0	0	0
1258629003.914402	bro	71	38	4709	-	-	-	65	65	0	1	0	0	4	0	313	31	0	0	0	0	0	0	0	0
1258629303.914442	bro	71	69	9895	-	-	-	159	156	2	4	0	5	7	0	337	43	2	0	0	0	2368	0	0	0
1258629633.914419	bro	71	173	33337	-	-	-	458	458	0	0	0	17	7	0	493	32	10	0	0	0	0	0	0	0
1258629963.914409	bro	71	41	4956	-	-	-	87	85	0	0	0	0	5	0	345	34	0	0	0	0	0	0	0	0
1258630293.914417	bro	71	46	5053	-	-	-	81	85	0	0	0	0	5	0	339	30	0	0	0	0	0	0	0	0
1258630593.914428	bro	71	37	4458	-	-	-	61	61	0	0	0	0	4	0	289	30	0	0	0	0	0	0	0	0
1258630923.914420	bro	71	167	84349	-	-	-	307	306	0	0	0	5	12	0	399	31	0	0	0	0	0	0	0	0
1258631253.914379	bro	71	34	3588	-	-	-	58	59	0	0	0	0	3	0	312	30	0	0	0	0	0	0	0	0
1258631553.914420	bro	71	55	6988	-	-	-	90	91	0	0	0	0	8	0	292	29	0	0	0	0	0	0	0	0
1258631853.914475	bro	71	107	19298	-	-	-	286	283	0	1	0	10	3	0	385	38	7	0	0	0	0	0	0	0
1258632154.316442	bro	71	38	4554	-	-	-	62	66	0	4	0	0	6	0	291	37	0	0	0	0	0	0	0	0
1258632483.914417	bro	71	46	5401	-	-	-	89	84	0	1	0	0	4	0	316	34	0	0	0	0	0	0	0	0
1258632813.914418	bro	71	35	4030	-	-	-	60	63	0	0	0	0	3	0	285	30	0	0	0	0	0	0	0	0
1258633143.914407	bro	71	64	8170	-	-	-	112	114	0	1	0	0	10	0	398	30	0	0	0	0	0	0	0	0
1258633443.914419	bro	71	165	83479	-	-	-	312	310	0	1	0	7	12	0	380	32	0	0	0	0	0	0	0	0
1258633743.914420	bro	71	51	5380	-	-	-	101	97	0	0	0	2	7	0	352	34	0	0	0	0	0	0	0	0
1258634073.914390	bro	71	39	4651	-	-	-	62	65	0	1	0	0	5	0	312	32	0	0	0	0	0	0	0	0
1258634373.914410	bro	71	42	5374	-	-	-	77	74	0	2	0	0	6	0	322	36	0	0	0	0	0	0	0	0
1258634703.914408	bro	71	32	3482	-	-	-	57	58	0	1	0	0	3	0	336	34	0	0	0	0	0	0	0	0
1258635033.914396	bro	71	45	5716	-	-	-	66	69	0	1	0	0	6	0	366	32	0	0	0	0	0	0	0	0
1258635348.175550	bro	71	51	5215	-	-	-	100	101	0	1	0	2	7	0	379	35	0	0	0	0	0	0	0	0
1258635663.914410	bro	71	35	3893	-	-	-	61	59	0	0	0	0	3	0	309	31	0	0	0	0	0	0	0	0
1258635963.914415	bro	71	49	5923	-	-	-	92	92	0	0	0	0	8	0	320	31	0	0	0	0	0	0	0	0
1258636293.914396	bro	71	51	5642	-	-	-	78	80	0	0	0	1	5	0	317	30	0	0	0	0	0	0	0	0
1258636593.914419	bro	71	257	100096	-	-	-	560	556	1	2	0	19	15	0	483	44	6	0	0	0	0	0	0	0
1258636923.914418	bro	71	120	18239	-	-	-	289	289	0	0	0	18	7	0	505	33	5	0	0	0	0	0	0	0
1258637223.914426	bro	71	35	3998	-	-	-	68	68	0	2	0	0	5	0	264	35	0	0	0	0	0	0	0	0
1258637553.914416	bro	71	50	5869	-	-	-	89	92	0	1	0	0	7	0	341	32	0	0	0	0	0	0	0	0
1258637883.914405	bro	71	41	4933	-	-	-	70	68	0	1	0	0	4	0	316	33	0	0	0	0	0	0	0	0
